customer_id,payment_id,order_id,amount,currency,payment_method,payment_status,failure_reason,failure_code,failure_source,failure_step,customer_age_days,previous_payment_count,previous_success_count,previous_failure_count,customer_success_rate,average_transaction_amount,customer_lifetime_value,days_since_last_payment,retry_count,previous_recovery_count,subscription_status,subscription_age_days,time_of_day,day_of_week,merchant_category,customer_segment,historical_recovery_rate,previous_intervention,recovery_action,recovery_probability,recovered,recovered_amount
cus_565,pay_2565,ord_2565,1320.0,INR,card,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,209,5,2,3,0.4,1043.9501214852337,8677.834236767225,165,1,1,past_due,340,23,2,saas,vip,0.8439038498591139,RETRY,RETRY,0.6447999326170595,1,1320.0
cus_566,pay_2566,ord_2566,1320.0,INR,card,failed,card_declined,card_declined,customer,payment_authentication,9,5,4,1,0.8,1316.3948148230386,11555.612215939267,11,0,1,active,881,5,4,saas,regular,0.8859972942267819,ALTERNATIVE_PAYMENT_METHOD,REMINDER,0.7543371142089544,1,1320.0
cus_567,pay_2567,ord_2567,3890.0,INR,card,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,690,10,5,5,0.5,4762.893595329919,70937.83550604178,156,0,0,active,687,16,6,retail,regular,0.9700640447164928,HUMAN_ESCALATION,RETRY,0.8964952422155613,1,3890.0
cus_568,pay_2568,ord_2568,9790.0,INR,upi,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,10,4,3,1,0.75,7791.407313896359,60940.90162776681,70,0,1,active,544,20,3,education,regular,0.6750298548937164,ALTERNATIVE_PAYMENT_METHOD,RETRY,0.7339040952766376,1,9790.0
cus_569,pay_2569,ord_2569,17560.0,INR,wallet,failed,network_timeout,network_timeout,customer,payment_authentication,1442,10,8,2,0.8,12686.52414006572,160658.77563824496,85,0,1,none,270,17,2,retail,new,0.5945539096236458,RETRY,RETRY,0.7121296938868934,0,0.0
cus_570,pay_2570,ord_2570,2090.0,INR,card,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,1316,8,5,3,0.625,1763.1799167907354,35720.9077017723,77,0,2,active,521,12,2,education,regular,0.6244398446934809,CUSTOMER_NOTIFICATION,RETRY,0.6384664474596298,0,0.0
cus_571,pay_2571,ord_2571,1360.0,INR,upi,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,1122,12,8,4,0.6666666666666666,1165.8960492962099,27258.160628048565,1,1,1,active,629,14,0,saas,regular,0.797113322211659,REMINDER,RETRY,0.7952096041317305,1,1360.0
cus_572,pay_2572,ord_2572,1200.0,INR,netbanking,failed,expired_card,expired_card,customer,payment_authentication,1125,5,4,1,0.8,1133.1063764207897,13392.83991830732,103,0,2,active,708,8,5,education,new,0.826113756946925,NO_ACTION,ALTERNATIVE_PAYMENT_METHOD,0.8670069378450247,0,0.0
cus_573,pay_2573,ord_2573,3270.0,INR,netbanking,failed,network_timeout,network_timeout,customer,payment_authentication,940,9,7,2,0.7777777777777778,3748.308907608719,55526.061546397425,177,1,0,none,91,13,0,education,regular,0.9121801518783604,CUSTOMER_NOTIFICATION,RETRY,0.8416662284766571,1,3270.0
cus_574,pay_2574,ord_2574,1550.0,INR,upi,failed,insufficient_funds,insufficient_funds,customer,payment_authentication,1098,9,8,1,0.8888888888888888,1129.580115686994,26445.73153133684,129,0,0,none,866,18,5,health,regular,0.6066453501698986,REMINDER,REMINDER,0.5988939128242734,0,0.0
cus_575,pay_2575,ord_2575,1550.0,INR,upi,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,1265,9,7,2,0.7777777777777778,1616.8461721836345,22736.132071158372,89,0,0,none,537,17,3,education,regular,0.9007962777914698,RETRY,RETRY,0.9010381386835068,1,1550.0
cus_576,pay_2576,ord_2576,1660.0,INR,upi,failed,upi_error,upi_error,customer,payment_authentication,769,11,8,3,0.7272727272727273,1884.364091208219,14104.397289071207,4,0,0,none,353,3,0,health,new,0.878464928391135,ALTERNATIVE_PAYMENT_METHOD,RETRY,0.7260541063570836,1,1660.0
cus_577,pay_2577,ord_2577,700.0,INR,netbanking,failed,card_declined,card_declined,customer,payment_authentication,1243,4,2,2,0.5,829.0179409599778,6466.095401242728,133,1,2,none,719,4,1,health,new,0.28960274257521207,CUSTOMER_NOTIFICATION,NO_ACTION,0.2791378608813704,0,0.0
cus_578,pay_2578,ord_2578,180.0,INR,card,failed,network_timeout,network_timeout,customer,payment_authentication,356,6,3,3,0.5,230.3901566150481,2243.0538772248187,120,0,0,active,549,17,0,education,regular,0.474243604532125,RETRY,RETRY,0.609769296065358,1,180.0
cus_579,pay_2579,ord_2579,930.0,INR,wallet,failed,network_timeout,network_timeout,customer,payment_authentication,1332,10,7,3,0.7,1111.5526412129732,16829.491352907437,81,2,0,none,316,11,6,education,new,0.6150954179864544,ALTERNATIVE_PAYMENT_METHOD,NO_ACTION,0.5127031505977541,1,930.0
cus_580,pay_2580,ord_2580,7770.0,INR,card,failed,card_declined,card_declined,customer,payment_authentication,1060,6,4,2,0.6666666666666666,5920.110846849511,100165.01619529387,65,0,0,active,912,10,0,saas,regular,0.589217631608177,HUMAN_ESCALATION,REMINDER,0.5682666684824388,0,0.0
cus_581,pay_2581,ord_2581,7410.0,INR,netbanking,failed,insufficient_funds,insufficient_funds,customer,payment_authentication,164,6,6,0,1.0,5968.500921274519,48730.333917580916,65,0,1,past_due,918,22,6,health,new,0.8423387020424721,NO_ACTION,REMINDER,0.8695893910193888,1,7410.0
cus_582,pay_2582,ord_2582,4630.0,INR,card,failed,insufficient_funds,insufficient_funds,customer,payment_authentication,273,9,7,2,0.7777777777777778,5242.752969971305,49375.0810429675,38,1,0,none,909,3,0,saas,regular,0.4086345066408366,HUMAN_ESCALATION,NO_ACTION,0.5042305840465492,0,0.0
cus_583,pay_2583,ord_2583,1100.0,INR,card,failed,card_declined,card_declined,customer,payment_authentication,195,11,8,3,0.7272727272727273,909.7490052405632,11936.204318716911,64,2,1,none,72,21,3,saas,regular,0.32077775962144006,RETRY,NO_ACTION,0.19465778424271296,0,0.0
cus_584,pay_2584,ord_2584,820.0,INR,card,failed,card_declined,card_declined,customer,payment_authentication,364,5,3,2,0.6,695.5294443203767,7579.773910936337,29,0,2,none,917,13,3,saas,regular,0.8072633679411443,REMINDER,REMINDER,0.6382343956749426,1,820.0
cus_585,pay_2585,ord_2585,9180.0,INR,upi,failed,upi_error,upi_error,customer,payment_authentication,1198,6,5,1,0.8333333333333334,11103.239710851141,81604.3831756397,63,4,0,none,265,22,4,saas,regular,0.29723794947745535,RETRY,NO_ACTION,0.364478123851497,0,0.0
cus_586,pay_2586,ord_2586,610.0,INR,card,failed,expired_card,expired_card,customer,payment_authentication,1240,3,1,2,0.3333333333333333,595.9486815664411,2033.5871679093668,168,1,0,none,347,11,3,health,regular,0.22445099111852965,CUSTOMER_NOTIFICATION,ALTERNATIVE_PAYMENT_METHOD,0.19469246745612953,0,0.0
cus_587,pay_2587,ord_2587,1880.0,INR,card,failed,insufficient_funds,insufficient_funds,customer,payment_authentication,1493,8,5,3,0.625,1763.6532424310176,24505.711932746708,104,2,0,active,676,19,1,retail,new,0.5529762298857983,RETRY,NO_ACTION,0.5090761357170409,0,0.0
cus_588,pay_2588,ord_2588,9790.0,INR,upi,failed,expired_card,expired_card,customer,payment_authentication,194,4,4,0,1.0,9609.799382113357,55836.358601013424,104,1,0,none,476,5,1,saas,regular,0.38430062784694585,RETRY,ALTERNATIVE_PAYMENT_METHOD,0.5586546221528146,0,0.0
cus_589,pay_2589,ord_2589,2050.0,INR,upi,failed,card_declined,card_declined,customer,payment_authentication,844,5,2,3,0.4,1750.7205795929267,16453.220956634552,145,0,0,active,826,18,0,saas,regular,0.42617316505427894,ALTERNATIVE_PAYMENT_METHOD,NO_ACTION,0.4305429175651094,0,0.0
cus_590,pay_2590,ord_2590,1350.0,INR,netbanking,failed,insufficient_funds,insufficient_funds,customer,payment_authentication,1232,4,4,0,1.0,1015.8992680471196,7018.625921192882,157,1,1,none,664,5,5,education,regular,0.4202666102236565,HUMAN_ESCALATION,REMINDER,0.5943873253433276,0,0.0
cus_591,pay_2591,ord_2591,5770.0,INR,netbanking,failed,network_timeout,network_timeout,customer,payment_authentication,1446,5,2,3,0.4,7422.05451658857,31486.66007057301,102,1,0,active,113,22,0,health,regular,0.577601968462733,RETRY,RETRY,0.5794283006253593,0,0.0
cus_592,pay_2592,ord_2592,1940.0,INR,upi,failed,card_declined,card_declined,customer,payment_authentication,148,8,5,3,0.625,1697.825368543176,22454.585722568903,65,0,0,none,140,13,4,saas,regular,0.7578644457699436,REMINDER,NO_ACTION,0.5315631026164059,0,0.0
cus_593,pay_2593,ord_2593,2200.0,INR,card,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,994,4,3,1,0.75,2215.909861127875,10933.92169336089,94,0,1,past_due,99,18,3,retail,regular,0.29250938036310015,CUSTOMER_NOTIFICATION,RETRY,0.4374241572189862,1,2200.0
cus_594,pay_2594,ord_2594,8220.0,INR,card,failed,expired_card,expired_card,customer,payment_authentication,120,6,5,1,0.8333333333333334,6043.294017324701,70573.82684788287,156,1,1,none,329,21,2,retail,regular,0.7830341112745204,CUSTOMER_NOTIFICATION,ALTERNATIVE_PAYMENT_METHOD,0.5954086617708353,0,0.0
cus_595,pay_2595,ord_2595,140.0,INR,wallet,failed,card_declined,card_declined,customer,payment_authentication,128,9,6,3,0.6666666666666666,110.532862573823,1675.7410771612188,55,1,1,none,465,2,1,health,new,0.8471340734990634,HUMAN_ESCALATION,REMINDER,0.6694959637365735,0,0.0
cus_596,pay_2596,ord_2596,2590.0,INR,card,failed,upi_error,upi_error,customer,payment_authentication,1252,4,2,2,0.5,1971.7354254823695,24897.056628795795,176,0,1,none,882,8,4,saas,regular,0.8086720834674194,RETRY,RETRY,0.8092295746521136,1,2590.0
cus_597,pay_2597,ord_2597,840.0,INR,upi,failed,insufficient_funds,insufficient_funds,customer,payment_authentication,1389,12,7,5,0.5833333333333334,613.7705098681387,10296.445736751983,83,2,1,none,345,13,5,saas,vip,0.34621503174542,CUSTOMER_NOTIFICATION,NO_ACTION,0.2946994572843488,0,0.0
cus_598,pay_2598,ord_2598,1470.0,INR,wallet,failed,card_declined,card_declined,customer,payment_authentication,278,9,7,2,0.7777777777777778,1603.1649239286473,15763.9133349656,131,0,1,active,97,0,3,saas,regular,0.6784279578607578,ALTERNATIVE_PAYMENT_METHOD,REMINDER,0.7067693321166567,0,0.0
cus_599,pay_2599,ord_2599,2020.0,INR,wallet,failed,expired_card,expired_card,customer,payment_authentication,1258,2,1,1,0.5,1434.5065790385052,10480.30699896433,32,0,0,none,549,0,4,health,new,0.5770593692083894,ALTERNATIVE_PAYMENT_METHOD,ALTERNATIVE_PAYMENT_METHOD,0.6217772607556779,1,2020.0
cus_600,pay_2600,ord_2600,920.0,INR,upi,failed,expired_card,expired_card,customer,payment_authentication,1367,9,7,2,0.7777777777777778,896.1921206808762,9978.514152556943,177,1,0,past_due,416,15,4,saas,new,0.4050903018274492,CUSTOMER_NOTIFICATION,ALTERNATIVE_PAYMENT_METHOD,0.3847573854870871,0,0.0
cus_601,pay_2601,ord_2601,2270.0,INR,upi,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,804,6,5,1,0.8333333333333334,2494.7015061321413,21043.793271990442,134,1,1,none,842,4,6,education,new,0.7928588995619229,ALTERNATIVE_PAYMENT_METHOD,RETRY,0.8703333280102932,1,2270.0
cus_602,pay_2602,ord_2602,2660.0,INR,upi,failed,network_timeout,network_timeout,customer,payment_authentication,257,5,4,1,0.8,2441.5109543261983,26980.878892856857,161,1,0,past_due,35,11,1,retail,new,0.8132768339603577,NO_ACTION,RETRY,0.7659661607365025,0,0.0
cus_603,pay_2603,ord_2603,2220.0,INR,netbanking,failed,upi_error,upi_error,customer,payment_authentication,1116,11,7,4,0.6363636363636364,1754.0494894341894,18799.952759701162,140,0,2,past_due,288,16,5,health,regular,0.7330314633890122,REMINDER,RETRY,0.7288811614391951,1,2220.0
cus_604,pay_2604,ord_2604,2020.0,INR,card,failed,expired_card,expired_card,customer,payment_authentication,823,8,5,3,0.625,1684.7417522422506,35333.31583812673,77,1,0,active,696,18,2,saas,regular,0.6431465207902596,HUMAN_ESCALATION,ALTERNATIVE_PAYMENT_METHOD,0.749880749010285,1,2020.0
cus_605,pay_2605,ord_2605,1610.0,INR,card,failed,expired_card,expired_card,customer,payment_authentication,527,1,1,0,1.0,1275.3936439366398,4191.419127959216,42,0,1,active,10,22,3,retail,regular,0.41440423292211787,NO_ACTION,ALTERNATIVE_PAYMENT_METHOD,0.3434508141684892,0,0.0
cus_606,pay_2606,ord_2606,1640.0,INR,upi,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,1297,9,6,3,0.6666666666666666,1438.6648286570496,27671.468851461534,144,0,2,none,563,0,3,retail,regular,0.7053332641170422,NO_ACTION,RETRY,0.631762723365745,1,1640.0
cus_607,pay_2607,ord_2607,1960.0,INR,card,failed,card_declined,card_declined,customer,payment_authentication,924,7,4,3,0.5714285714285714,1790.9602308270912,29745.735197076832,102,1,0,active,670,0,2,retail,new,0.7039576724718446,REMINDER,REMINDER,0.5916570298912469,0,0.0
cus_608,pay_2608,ord_2608,700.0,INR,upi,failed,insufficient_funds,insufficient_funds,customer,payment_authentication,397,7,6,1,0.8571428571428571,656.5933097074517,10303.13457531249,43,0,0,active,33,1,4,retail,regular,0.6947942167299782,ALTERNATIVE_PAYMENT_METHOD,REMINDER,0.7427637814082498,1,700.0
cus_609,pay_2609,ord_2609,6440.0,INR,card,failed,card_declined,card_declined,customer,payment_authentication,620,12,9,3,0.75,5370.003427386986,82589.16610038672,51,1,0,active,562,18,6,education,regular,0.9162672264402141,NO_ACTION,REMINDER,0.8133730137127202,1,6440.0
cus_610,pay_2610,ord_2610,1650.0,INR,netbanking,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,464,1,1,0,1.0,1386.8600681498797,4691.753350649119,34,0,1,none,930,1,3,saas,regular,0.7283258042901234,HUMAN_ESCALATION,RETRY,0.5116567025104227,0,0.0
cus_611,pay_2611,ord_2611,1210.0,INR,netbanking,failed,card_declined,card_declined,customer,payment_authentication,791,11,10,1,0.9090909090909091,1311.1968894962947,17915.51998698294,175,0,1,none,515,10,1,health,regular,0.7972591385905259,NO_ACTION,REMINDER,0.7942910610700532,1,1210.0
cus_612,pay_2612,ord_2612,2690.0,INR,upi,failed,insufficient_funds,insufficient_funds,customer,payment_authentication,407,5,4,1,0.8,1920.2067451593673,22468.032371752794,126,0,1,active,172,0,3,health,new,0.476561630063029,ALTERNATIVE_PAYMENT_METHOD,NO_ACTION,0.4646934083908573,0,0.0
cus_613,pay_2613,ord_2613,1610.0,INR,netbanking,failed,card_declined,card_declined,customer,payment_authentication,955,11,7,4,0.6363636363636364,1553.4411982096888,33105.20523632068,53,0,0,active,784,19,1,saas,regular,0.7496829531940103,REMINDER,REMINDER,0.6818162910591754,1,1610.0
cus_614,pay_2614,ord_2614,6260.0,INR,card,failed,card_declined,card_declined,customer,payment_authentication,672,6,5,1,0.8333333333333334,7872.021238131856,50867.2588256315,38,0,1,none,59,19,3,health,new,0.4773504166185618,HUMAN_ESCALATION,REMINDER,0.6939184304302949,1,6260.0
cus_615,pay_2615,ord_2615,4420.0,INR,upi,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,81,9,5,4,0.5555555555555556,5113.3276731732685,58360.46978446351,155,0,1,none,849,15,4,education,regular,0.7240536094158786,NO_ACTION,RETRY,0.8606646664129995,1,4420.0
cus_616,pay_2616,ord_2616,1980.0,INR,card,failed,insufficient_funds,insufficient_funds,customer,payment_authentication,9,18,10,8,0.5555555555555556,1781.4914249865817,56067.830199225726,129,1,0,none,953,23,3,health,regular,0.4170316683901172,NO_ACTION,NO_ACTION,0.4721048441827577,0,0.0
cus_617,pay_2617,ord_2617,4620.0,INR,netbanking,failed,network_timeout,network_timeout,customer,payment_authentication,144,7,6,1,0.8571428571428571,4754.456416818339,38872.02985922596,126,3,1,active,144,14,6,saas,regular,0.7059585426964748,NO_ACTION,REMINDER,0.7400630242490114,1,4620.0
cus_618,pay_2618,ord_2618,2290.0,INR,netbanking,failed,card_declined,card_declined,customer,payment_authentication,241,11,8,3,0.7272727272727273,2952.1776960519232,40906.34700324261,11,0,1,none,274,16,1,health,vip,0.5424366024966932,NO_ACTION,NO_ACTION,0.5312176057965886,0,0.0
cus_619,pay_2619,ord_2619,570.0,INR,wallet,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,124,2,2,0,1.0,643.9829030141101,1528.0321149957706,173,1,1,active,832,10,0,retail,regular,0.7364410913134632,CUSTOMER_NOTIFICATION,RETRY,0.7097150884384796,1,570.0
cus_620,pay_2620,ord_2620,4400.0,INR,netbanking,failed,insufficient_funds,insufficient_funds,customer,payment_authentication,992,12,8,4,0.6666666666666666,4636.627998208546,86265.62130127102,79,1,0,past_due,741,23,4,retail,regular,0.4637214324943444,RETRY,REMINDER,0.601021331700111,1,4400.0
cus_621,pay_2621,ord_2621,270.0,INR,wallet,failed,insufficient_funds,insufficient_funds,customer,payment_authentication,892,11,8,3,0.7272727272727273,279.5984623379074,2871.2918016945414,129,0,0,past_due,540,8,6,education,regular,0.9051399709449327,NO_ACTION,REMINDER,0.7899146119568666,1,270.0
cus_622,pay_2622,ord_2622,99.0,INR,card,failed,card_declined,card_declined,customer,payment_authentication,32,4,3,1,0.75,122.41859992011291,845.6371815826436,32,0,0,active,673,5,0,health,regular,0.6963199007076106,REMINDER,REMINDER,0.6630073843969541,0,0.0
cus_623,pay_2623,ord_2623,3630.0,INR,wallet,failed,card_declined,card_declined,customer,payment_authentication,619,6,4,2,0.6666666666666666,2965.2490706600584,24196.100811409935,109,1,0,active,871,12,2,saas,regular,0.5542396820361942,ALTERNATIVE_PAYMENT_METHOD,NO_ACTION,0.5482588255803921,0,0.0
cus_624,pay_2624,ord_2624,2820.0,INR,upi,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,441,9,5,4,0.5555555555555556,2953.1300680704344,43426.69799249483,16,1,1,active,714,4,3,saas,new,0.8197245795312994,HUMAN_ESCALATION,RETRY,0.7706700795039517,1,2820.0
cus_625,pay_2625,ord_2625,2640.0,INR,upi,failed,card_declined,card_declined,customer,payment_authentication,750,10,7,3,0.7,2402.6652207692373,42269.38035586121,82,0,0,active,567,16,4,saas,regular,0.7299912861920907,CUSTOMER_NOTIFICATION,REMINDER,0.7915247585225167,1,2640.0
cus_626,pay_2626,ord_2626,7260.0,INR,upi,failed,network_timeout,network_timeout,customer,payment_authentication,878,9,5,4,0.5555555555555556,7121.398961491772,90962.78127656775,42,0,0,none,387,14,6,health,regular,0.8068527368227425,CUSTOMER_NOTIFICATION,RETRY,0.8307048994915022,1,7260.0
cus_627,pay_2627,ord_2627,1760.0,INR,card,failed,network_timeout,network_timeout,customer,payment_authentication,750,10,5,5,0.5,1274.1514713215997,29796.920278776597,84,1,0,active,894,9,4,saas,vip,0.3868631036938581,ALTERNATIVE_PAYMENT_METHOD,RETRY,0.49513176336158216,1,1760.0
cus_628,pay_2628,ord_2628,1240.0,INR,card,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,598,4,3,1,0.75,1458.1528893981915,11162.919174303359,156,1,0,active,572,0,6,saas,regular,0.559167428876585,REMINDER,RETRY,0.7795686385927891,0,0.0
cus_629,pay_2629,ord_2629,4010.0,INR,card,failed,insufficient_funds,insufficient_funds,customer,payment_authentication,61,12,11,1,0.9166666666666666,3250.401832161063,44634.742812206154,0,2,0,none,832,11,3,saas,regular,0.5024170418737518,NO_ACTION,NO_ACTION,0.5260554111574409,0,0.0
cus_630,pay_2630,ord_2630,890.0,INR,card,failed,insufficient_funds,insufficient_funds,customer,payment_authentication,1189,6,4,2,0.6666666666666666,923.4839350867796,9839.398327737836,82,2,0,none,856,12,1,retail,regular,0.49536241692334276,HUMAN_ESCALATION,NO_ACTION,0.3229015435810977,0,0.0
cus_631,pay_2631,ord_2631,1420.0,INR,upi,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,1194,4,2,2,0.5,1780.6704986873685,8755.445485184116,179,0,1,active,325,14,6,saas,vip,0.5296537540872522,CUSTOMER_NOTIFICATION,RETRY,0.5865215325145433,0,0.0
cus_632,pay_2632,ord_2632,2330.0,INR,netbanking,failed,insufficient_funds,insufficient_funds,customer,payment_authentication,1289,7,5,2,0.7142857142857143,1990.9296801773485,29378.54412742177,175,0,0,active,743,1,2,retail,regular,0.5679467262955156,REMINDER,REMINDER,0.7236154899800019,1,2330.0
cus_633,pay_2633,ord_2633,2520.0,INR,upi,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,1051,5,3,2,0.6,2259.5308476558903,27783.742526107173,102,1,0,active,643,0,2,saas,regular,0.8100097115238557,REMINDER,RETRY,0.7535370423516062,1,2520.0
cus_634,pay_2634,ord_2634,1300.0,INR,upi,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,491,9,7,2,0.7777777777777778,1226.7691483883889,20132.954799213854,119,1,0,active,228,18,4,retail,new,0.5447230964686283,CUSTOMER_NOTIFICATION,RETRY,0.5925938837293651,1,1300.0
cus_635,pay_2635,ord_2635,1110.0,INR,upi,failed,card_declined,card_declined,customer,payment_authentication,1032,9,7,2,0.7777777777777778,1139.2912001759448,10076.31168978372,105,2,0,active,568,5,5,retail,regular,0.3011535241742364,HUMAN_ESCALATION,NO_ACTION,0.25741632572027295,0,0.0
cus_636,pay_2636,ord_2636,590.0,INR,upi,failed,insufficient_funds,insufficient_funds,customer,payment_authentication,1352,6,3,3,0.5,494.45970849996064,5125.224206293222,82,0,0,none,954,21,4,retail,new,0.8356350959544949,HUMAN_ESCALATION,REMINDER,0.7695532165284897,1,590.0
cus_637,pay_2637,ord_2637,820.0,INR,card,failed,card_declined,card_declined,customer,payment_authentication,52,11,6,5,0.5454545454545454,937.3095989311391,13916.547168526817,32,0,2,past_due,535,4,3,retail,new,0.6315755855333127,HUMAN_ESCALATION,REMINDER,0.6822290621498115,0,0.0
cus_638,pay_2638,ord_2638,11150.0,INR,netbanking,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,761,5,5,0,1.0,12017.719204638937,57864.48668162068,145,1,0,active,688,8,4,saas,new,0.8692501447951855,CUSTOMER_NOTIFICATION,RETRY,0.827771231379574,1,11150.0
cus_639,pay_2639,ord_2639,1390.0,INR,card,failed,expired_card,expired_card,customer,payment_authentication,977,4,4,0,1.0,1050.753171265586,10680.026329165046,77,2,1,active,109,20,5,saas,new,0.5942956658312201,NO_ACTION,ALTERNATIVE_PAYMENT_METHOD,0.5978411211932256,1,1390.0
cus_640,pay_2640,ord_2640,2180.0,INR,upi,failed,insufficient_funds,insufficient_funds,customer,payment_authentication,1477,6,5,1,0.8333333333333334,2192.5838941071274,24831.292904725306,157,1,2,active,389,2,1,health,regular,0.3060278350576712,CUSTOMER_NOTIFICATION,NO_ACTION,0.5028147265462587,0,0.0
cus_641,pay_2641,ord_2641,410.0,INR,netbanking,failed,network_timeout,network_timeout,customer,payment_authentication,751,6,5,1,0.8333333333333334,375.511398453448,4853.944713473043,39,0,2,active,23,21,6,saas,regular,0.7081510472862016,RETRY,RETRY,0.7606092454299362,1,410.0
cus_642,pay_2642,ord_2642,23460.0,INR,upi,failed,network_timeout,network_timeout,customer,payment_authentication,1319,7,4,3,0.5714285714285714,21357.3979357118,160630.2169499323,35,1,1,none,366,0,3,retail,new,0.6609462680056073,RETRY,RETRY,0.7439218120643007,1,23460.0
cus_643,pay_2643,ord_2643,760.0,INR,netbanking,failed,insufficient_funds,insufficient_funds,customer,payment_authentication,1141,10,10,0,1.0,980.2876141923626,13515.504507139747,39,0,1,none,342,4,2,retail,regular,0.6679989413111418,HUMAN_ESCALATION,REMINDER,0.8188144621730541,1,760.0
cus_644,pay_2644,ord_2644,560.0,INR,card,failed,card_declined,card_declined,customer,payment_authentication,1185,5,3,2,0.6,528.2403074613934,3951.4910758652763,117,1,0,active,189,7,2,saas,vip,0.13784631810891368,NO_ACTION,NO_ACTION,0.22257585103906702,0,0.0
cus_645,pay_2645,ord_2645,1700.0,INR,netbanking,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,146,6,4,2,0.6666666666666666,1214.4610865767233,11597.699099913008,98,1,0,active,497,16,0,saas,regular,0.5853287895137291,CUSTOMER_NOTIFICATION,RETRY,0.5182081370239208,1,1700.0
cus_646,pay_2646,ord_2646,740.0,INR,upi,failed,card_declined,card_declined,customer,payment_authentication,756,6,4,2,0.6666666666666666,675.5892497541123,7156.946478386215,118,1,1,active,504,14,3,saas,new,0.2826491399891665,NO_ACTION,NO_ACTION,0.28124680631794224,0,0.0
cus_647,pay_2647,ord_2647,2600.0,INR,netbanking,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,1120,6,4,2,0.6666666666666666,2755.335377556619,26290.53029665633,43,0,1,active,552,9,5,saas,regular,0.6785183182541029,HUMAN_ESCALATION,RETRY,0.8640922987822429,1,2600.0
cus_648,pay_2648,ord_2648,400.0,INR,upi,failed,insufficient_funds,insufficient_funds,customer,payment_authentication,187,6,3,3,0.5,406.6674067451531,3622.6210229480344,64,0,1,none,397,13,6,health,regular,0.3539625425768559,HUMAN_ESCALATION,NO_ACTION,0.4650518937920603,0,0.0
cus_649,pay_2649,ord_2649,5640.0,INR,netbanking,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,1442,8,6,2,0.75,4208.854036008831,91017.68777772812,119,1,0,none,517,13,0,saas,new,0.6524892899995897,CUSTOMER_NOTIFICATION,RETRY,0.6509712500280974,0,0.0
cus_650,pay_2650,ord_2650,4630.0,INR,wallet,failed,network_timeout,network_timeout,customer,payment_authentication,1026,2,2,0,1.0,3708.2184200271613,12536.223494586135,90,0,0,active,579,19,4,health,regular,0.8209733046453521,HUMAN_ESCALATION,RETRY,0.8212703334453126,1,4630.0
cus_651,pay_2651,ord_2651,1610.0,INR,upi,failed,insufficient_funds,insufficient_funds,customer,payment_authentication,1276,6,4,2,0.6666666666666666,1870.2070386700366,13854.205864956248,67,0,1,active,145,9,1,saas,vip,0.46171141350089207,REMINDER,NO_ACTION,0.49375468704463,0,0.0
cus_652,pay_2652,ord_2652,350.0,INR,netbanking,failed,card_declined,card_declined,customer,payment_authentication,949,13,10,3,0.7692307692307693,246.52053284352175,5130.893691371773,58,1,1,none,481,22,0,saas,regular,0.3497808003583611,NO_ACTION,NO_ACTION,0.2744422095714881,0,0.0
cus_653,pay_2653,ord_2653,800.0,INR,upi,failed,insufficient_funds,insufficient_funds,customer,payment_authentication,1341,9,7,2,0.7777777777777778,670.6556699486966,6107.521725653445,67,0,0,none,817,11,4,education,vip,0.8122729743271794,RETRY,REMINDER,0.7753729101275023,0,0.0
cus_654,pay_2654,ord_2654,1920.0,INR,upi,failed,insufficient_funds,insufficient_funds,customer,payment_authentication,1350,12,6,6,0.5,2473.7873681631586,28473.9494328398,50,1,0,active,705,20,0,health,regular,0.3787081518283236,RETRY,NO_ACTION,0.43584514299706784,0,0.0
cus_655,pay_2655,ord_2655,540.0,INR,wallet,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,114,10,6,4,0.6,590.4272183507658,9702.980326554549,126,0,1,none,719,16,1,saas,new,0.797876504167934,REMINDER,RETRY,0.8654060054492061,1,540.0
cus_656,pay_2656,ord_2656,630.0,INR,card,failed,upi_error,upi_error,customer,payment_authentication,1405,10,8,2,0.8,533.8096038412783,9564.950412889184,29,1,1,none,294,9,1,education,regular,0.4705089889785188,REMINDER,RETRY,0.49066394776974936,0,0.0
